56.47117703,67.51274659,79.17590139,91.46391492,108.523172,130.4624102,151.1123012,169.2592905,191.9743288,219.5564331,242.8850868,259.7686298,280.4213041,294.9911847,296.6857828,295.9014952,281.9084008,261.2625189,243.9675229,220.0579725,191.9743288,169.0271073,150.8720719,130.3342488,108.523172,91.52612843,79.24027078,67.54708736,56.47117703,48.7951472,43.91984634,39.39488287,35.06563235,31.5707392,28.42163792,25.31330238,23.52869348,21.94432408,19.75728984,20.0514611,20.41554031
59.07731922,68.66897342,78.48354155,88.68449189,102.0118194,120.1143331,144.1817337,175.9522993,210.1712622,241.9251227,275.2190147,307.0486485,328.5360067,337.6434286,339.4497643,338.4067406,329.7829639,308.3013018,276.1266567,242.3456723,210.1712622,175.7576093,143.9802968,120.0068679,102.0118194,88.73665871,78.53751648,68.69776837,59.07731922,51.24821717,45.29288901,39.91361385,35.05244155,31.27644707,28.11893761,25.15113409,23.39103766,22.0000001,20.12869588,20.42322829,20.77237127
61.82908187,70.32770125,79.03971762,88.36206696,98.57686561,111.7005953,136.1473258,176.5962087,219.1998938,257.331054,302.4963931,347.5595474,375.7900016,386.5572405,388.4056872,387.0628866,376.6160335,348.3893521,303.0976495,257.609642,219.1998938,176.4672387,136.0138866,111.629406,98.57686561,88.39662399,79.0754724,70.3467764,61.82908187,53.72102505,46.60433621,40.1950514,34.61026403,30.45358871,27.29527839,24.53408369,22.84101933,21.66965323,20.2642576,20.49089762,20.75100539
61.85077217,69.78881145,78.01596224,87.12144963,97.39772531,110.2755491,131.583789,165.8173733,210.5661608,265.327533,323.8795365,370.0667841,416.9003206,447.5491645,449.3993724,447.72834,417.1930248,370.3608251,324.0925911,265.4262507,210.5661608,165.7716729,131.5365046,110.2503232,97.39772531,87.13369519,78.02863197,69.7955709,61.85077217,54.07819885,46.9512392,40.41466879,34.72762576,30.44211706,27.19740699,24.48430331,22.86824812,21.68087823,20.31515671,20.39216911,20.49404052
60.85875823,68.68185946,76.9822591,86.45377928,98.21360268,112.8151447,130.6896657,154.5778199,195.1179161,257.9409704,320.0843194,362.1794366,419.4139396,464.9389257,469.4482931,464.8187586,419.2176319,361.9822321,319.9414297,257.8747633,195.1179161,154.6084702,130.7213776,112.8320628,98.21360268,86.44556659,76.9737621,68.67732644,60.85875823,53.57869143,46.95577887,40.75582052,35.30263465,31.04665681,27.68730896,24.90399672,23.29579986,21.92761734,20.31270617,20.17514262,20.06865045
61.09604936,69.14257472,78.02194897,88.42206506,100.9717273,115.6752547,132.9590744,154.4001287,186.0906125,232.0828548,279.6989662,315.9019384,362.5033324,396.2000108,398.1258698,395.9140693,362.0362148,315.4326866,279.358958,231.9253144,186.0906125,154.4730611,133.0345338,115.7155116,100.9717273,88.40252275,78.00172951,69.13178783,61.09604936,53.87912839,47.42468693,41.38934961,36.06342722,31.82449628,28.385543,25.48932674,23.74647268,22.15535968,20.2618113,19.86907564,19.52575124
62.26667879,70.94256278,80.81200158,92.44729718,105.8238992,120.7325151,139.3539322,162.6077365,186.8079113,211.5994102,241.1065483,272.3070092,298.8708076,312.784277,314.8861675,312.5830818,298.5421323,271.9768327,240.8673101,211.4885609,186.8079113,162.6590533,139.4070271,120.7608412,105.8238992,92.43354701,80.79777464,70.93497297,62.26667879,54.78978144,48.34937252,42.41401388,37.14504026,32.87954806,29.33225974,26.23126603,24.20754535,22.35226294,20.19099261,19.53436581,18.95041459
63.77363505,73.39706728,84.35127335,97.06409026,112.0821611,129.2044499,149.3828328,172.8931641,195.8547059,216.7451271,239.7264496,263.757046,280.6885767,288.6274094,291.0521201,288.8673415,281.0805325,264.1507921,240.0117485,216.8773185,195.8547059,172.8319676,149.319515,129.1706702,112.0821611,97.08048809,84.36823938,73.4061187,63.77363505,55.91325753,49.52115069,43.68206708,38.41508822,34.07002683,30.37254338,27.02136089,24.69622708,22.58975314,20.20393509,19.32521637,18.52758894
64.54856727,74.75551825,86.34138137,99.60589805,115.6392687,134.2485744,154.9725559,177.8071845,201.5525721,225.1370532,248.1016996,268.1657968,283.6594096,292.8836039,295.7221817,293.8249204,285.1971589,269.7105699,249.2210055,225.6556759,201.5525721,177.567093,154.7241435,134.1160478,115.6392687,99.67023028,86.40794337,74.79102881,64.54856727,56.49573545,50.21807073,44.52785068,39.33552856,34.97730386,31.19126435,27.67504278,25.15213675,22.86989299,20.32129906,19.27444719,18.29992375
63.78838634,73.65563321,85.00386918,98.05153715,113.1358874,129.9105931,149.43865,172.1711348,194.4025311,214.7634856,237.4800204,261.5522635,278.8736296,287.5390648,290.803008,289.292779,281.7385235,264.4302437,239.5653355,215.7297015,194.4025311,171.723833,148.9758472,129.6636908,113.1358874,98.17139109,85.12787663,73.72179067,63.78838634,55.95801489,49.84327317,44.37748524,39.42830291,35.22707434,31.51285322,28.03072056,25.5067808,23.17171903,20.532468,19.37212585,18.26133635
62.25659327,71.38632977,81.95858408,94.17292446,107.6320668,121.8707371,139.280751,161.1094747,183.9986706,207.8757507,236.9661942,268.303528,295.6136089,310.8476028,314.4450566,313.3223585,299.6564068,272.3647924,239.908889,209.2392273,183.9986706,160.4782639,138.6276663,121.5223208,107.6320668,94.34205707,82.1335773,71.47968782,62.25659327,54.79787849,48.81344372,43.51868499,38.8217721,34.8582543,31.34777699,28.07497335,25.72736133,23.44567708,20.77717924,19.54721171,18.33852112
60.79675144,69.47251704,79.27927847,90.42381544,103.0538169,116.8491209,132.5382076,152.1567033,182.2554891,227.2684735,274.5909241,311.1818828,358.8489618,394.1920942,397.876332,396.9730095,363.3919067,315.745579,277.8976687,228.8006302,182.2554891,151.4474043,131.8043277,116.4576009,103.0538169,90.61387181,79.47592144,69.57742471,60.79675144,53.54854315,47.62652296,42.39238569,37.84151021,34.10835103,30.8699997,27.88512665,25.78026936,23.57924342,20.89141475,19.59309573,18.30595125
60.33338237,68.88513204,78.14902391,88.34311609,100.1088276,113.6890304,129.8653155,151.893886,190.928601,253.0137701,315.1910044,357.9937949,416.5117768,463.7294855,469.8999321,466.3903665,420.8586319,362.3605058,318.3550183,254.4797936,190.928601,151.2152026,129.1631124,113.3144096,100.1088276,88.52496853,78.33717865,68.98551172,60.33338237,52.871011,46.6213194,41.12304728,36.47295181,32.91638659,30.03560573,27.41482531,25.55793597,23.47821382,20.811559,19.44825846,18.10824535
61.16795318,69.85752766,78.92128635,88.57789275,98.74923696,110.6392953,130.4252607,163.0941631,206.7279635,261.2016605,320.2129767,367.4117173,415.6141172,447.7653168,450.9112182,449.9599929,419.1993729,371.0133496,322.8226328,262.410826,206.7279635,162.5343893,129.8460886,110.330311,98.74923696,88.72788342,79.07647467,69.94032009,61.16795318,52.9911225,45.89304923,39.7438524,34.72801318,31.2936516,28.85921345,26.66546094,25.02778522,23.11509338,20.50688802,19.09811001,17.74474315
61.03316714,70.23915468,79.55463222,89.18074195,99.2038047,111.5420396,134.9013844,174.3503899,216.4311067,254.7979658,300.8088647,347.0709926,376.5973871,388.5118276,391.1560082,390.065485,379.1354651,349.6206641,302.6562952,255.6539594,216.4311067,173.9541148,134.4913762,111.3233031,99.2038047,89.28692378,79.66449373,70.29776491,61.03316714,52.27896333,44.7534816,38.29110107,33.12725655,29.89616197,27.84769703,25.9724962,24.5334585,22.70547454,19.97190323,18.56733359,17.26172245
58.34844451,68.54330898,78.67387638,88.92169946,102.0448593,119.740784,143.3699284,174.871858,209.193093,241.5522103,275.8095753,308.746919,331.272244,341.1571727,343.3828797,342.3266812,333.1827709,310.666173,277.2002204,242.1965559,209.193093,174.5735633,143.0612964,119.5761309,102.0448593,89.00162713,78.75657404,68.58742801,58.34844451,49.65760718,42.84960767,36.93057401,32.1464045,29.23085445,27.33524173,25.51162855,24.25885899,22.3738118,19.2614298,17.97676784,16.81755386
55.45973247,66.99494051,78.81198234,91.0716902,108.0780061,130.0731363,150.9248574,169.432628,192.6804161,220.9622253,245.0804238,262.7482087,284.0846785,299.151451,301.1043211,300.2966554,285.9555021,264.6275777,246.4421692,221.5931806,192.6804161,169.1405324,150.6226392,129.9119049,108.0780061,91.14995713,78.89296165,67.03814233,55.45973247,46.87734025,40.97827953,35.68598921,31.21967617,28.44278275,26.49539951,24.55212503,23.37554206,21.47129957,18.26368126,17.21325811,16.28543327
54.6119562,67.52546472,81.8335853,97.67062659,116.5437641,136.1767076,152.5894858,164.5515038,176.9499597,192.8357181,206.9850742,218.2031755,234.9639746,247.603414,249.443534,249.082123,237.3796158,220.6298515,208.7433853,193.650419,176.9499597,164.1743448,152.1992562,135.9685226,116.5437641,97.77168634,81.9381473,67.58124776,54.6119562,45.63188872,39.86011091,34.51851573,29.76638055,26.71621146,24.58595094,22.4817953,21.19472864,19.48111488,16.92291748,16.19933771,15.55953499
53.71084432,67.16829287,82.99873763,101.2938855,120.1290435,135.3128022,147.9840952,158.0440458,162.9863016,166.3561831,172.7455536,182.226048,193.0654626,199.9261561,201.7801252,201.989131,196.43557,185.6115496,175.1986061,167.4927874,162.9863016,157.5178634,147.4396788,135.0223594,120.1290435,101.4348757,83.14461361,67.24611685,53.71084432,44.54902689,38.74049336,33.25413638,28.16057045,24.73702297,22.36149266,20.08559685,18.62786276,17.22087242,15.60463582,15.25839041,14.92059965
50.11577306,62.62918974,77.51123576,94.7708799,112.4293629,126.3998538,137.7613057,146.2842443,149.0635622,149.2446478,152.1201825,158.5198107,165.8106545,170.3950576,172.2053055,172.859274,169.8362358,162.5637805,155.0503454,150.6023181,149.0635622,145.6557217,137.1110023,126.0529208,112.4293629,94.93929236,77.68548461,62.72214994,50.11577306,41.74985301,36.53640685,31.54043565,26.72317141,23.24666399,20.70127406,18.31109395,16.78342702,15.64614106,14.68277856,14.66083152,14.55743393
44.84911907,55.69997579,68.42976444,82.92940239,98.93253181,113.4304962,124.577738,131.3085199,134.3317553,136.1228003,137.5384193,139.8724894,144.8773115,149.12178,150.7628975,151.6386358,148.9888849,144.0028444,140.5311752,137.5094727,134.3317553,130.6665715,123.9135429,113.076152,98.93253181,83.10141229,68.60773514,55.79492194,44.84911907,37.81013191,33.58669804,29.48218558,25.340942,22.0675703,19.47415673,17.06087457,15.54616673,14.63019708,14.10027202,14.30624179,14.34640706
39.86395408,49.00704029,60.10969296,72.81566488,87.18542227,101.1796867,112.0015079,118.4534658,121.2319229,121.3814014,120.3059715,120.1168078,121.161582,122.5475817,123.7962185,124.6009739,124.4206832,122.9666405,121.9290026,121.628168,120.6049946,118.1627725,112.4691779,102.450259,88.96685053,74.18573146,60.79277264,48.99182339,39.34812632,33.56060417,30.33097083,27.40143381,24.27848155,21.29947465,18.60072611,16.14749802,14.59768008,13.85226692,13.66231762,14.05627483,14.22378638
35.10739527,43.03425333,52.84029092,64.0295505,76.73622395,89.15035694,98.37541951,103.3079846,104.9333212,104.0373184,101.7700258,100.310704,99.67026001,99.76516719,100.5545997,101.0504778,101.6746105,101.9000547,102.4797413,103.8609074,104.3063929,103.2131983,99.04578552,90.52906649,78.51765222,65.34712421,53.46905876,42.99006113,34.59156751,29.89636634,27.59076684,25.5745566,23.26658798,20.79253945,18.35859809,16.08952566,14.72476762,14.11315632,13.7408815,14.17327337,14.36652553
